timestamp,ICAO,CIAD,Aeródromo,Cidade,UF,Status,TEMP,AIP,NOTAM,Debug
2019-04-23T05:57:14.045295-03:00,SBMG,PR0004,SILVIO NAME JUNIOR,MARINGÁ,PR,OK,[],[],"[['E0623/19', 'N', '03/04/2019 17:05', 'AIS HR SER 0900-2100', '12/04/19 09:00 a 10/07/19 21:00 UTC'], ['E0603/19', 'R', 'E0568/19', '01/04/2019 13:37', 'RWY 10/28 CLSD DEVIDO SER MAINT', '08/04/19 05:00 a 28/04/19 17:30 UTC', 'APR 8 TIL 10 12 15 TIL 17 22 TIL 24 26 0500-0800 1435-1530 1630-1730 11 18 25 0500-0800 1435-1725 13 27 0500-0800 1450-1645 14 19 20 21 28 0500-0800 1415-1530 1630-1730'], ['E0514/19', 'N', '20/03/2019 14:26', 'AFIS MARINGA 118.750 MHZ HR SER 2130 - 0930 INSTL', '20/03/19 14:26 a 20/06/19 09:30 UTC'], ['E0509/19', 'R', 'E0104/19', '19/03/2019 22:14', 'TWR HR SER  0930-2130', '27/03/19 09:30 a 20/06/19 23:59 UTC'], ['E0508/19', 'N', '19/03/2019 20:42', 'MET CMA (1 A 9) OPR NA MODALIDADE DE AUTOATENDIMENTO', '26/03/19 00:00 a 26/06/19 23:59 UTC'], ['E0391/19', 'N', '02/03/2019 23:39', 'PJE SUBJ COOR APP LONDRINA ACONTECERA CENTRO', 'AD SSHN (231442S/0515232W) RAIO 5KM (EXC SBR 570) RTO', 'GND', 'FL145', '23/03/19 11:00 a 16/06/19 23:59 UTC', 'FRI SAT SUN 1100-2359'], ['E0386/19', 'N', '02/03/2019 11:39', 'PJE ACONTECERA SUBJ COOR APP LONDRINA CENTRO AD SSXO (231720S/0520745W) RAIO 5KM RTO', 'GND', 'FL145', '23/03/19 11:00 a 16/06/19 23:59 UTC', 'FRI SAT SUN 1100-2359'], ['E0360/19', 'R', 'E2716/18', '26/02/2019 23:10', 'FIZ MARINGA ACT CENTRO AD (232846S/0520044W) RAIO 5NM', 'GND', '3500FT AMSL', '26/02/19 23:10 a 26/05/19 23:59 UTC'], ['Z1960/18', 'N', '07/11/2018 21:31', 'SID RETIRADO NO QUADRO DE RMK AS INFO DE MNM PARA DEP', 'REF: AIP MAP SID (TODAS)', '08/11/18 00:00 a PERM']]",{'response_status_code': 200}
2019-04-23T05:57:19.013319-03:00,SBMK,MG0004,MARIO RIBEIRO,MONTES CLAROS,MG,OK,[],[],[],{'response_status_code': 200}
2019-04-23T05:57:24.745296-03:00,SBML,SP0014,MARILIA,MARÍLIA,SP,OK,[],"[['N0069', '28/03/19', 'CARTA DE SAÍDA PADRÃO POR INSTRUMENTOS', '- SID ALIR-BREU-CEPU-DUCE modificada.', '1) Inserir item 5 no RMK: SID DUCE - em caso do NDB MRA inoperante, utilizar proa magnética (QDM) 117 do NDB BRU.', 'Período:', 'De 28 de março de 2019, 0000 UTC até 28 de março de 2020, 2359 UTC.', 'Ref:', 'AIP MAP SID (RPLC NOTAM E2921/18)']]","[['E0734/19', 'N', '17/04/2019 13:20', 'EXIBICAO AEREA (ESQUADRILHA DA FUMACA) ACONTECERA CENTRO COORD 221159S0495534W (MARILIA, SP) RAIO 9,5KM RTO', 'GND', 'FL075', '28/04/19 18:30 a 28/04/19 20:30 UTC'], ['E0546/19', 'N', '25/03/2019 18:50', 'NDB MRA 415KHZ U/S', '25/03/19 18:50 a 20/06/19 23:59 UTC'], ['E0474/19', 'N', '13/03/2019 18:55', 'TWY ECHO CLSD DEVIDO OBRAS', '26/03/19 12:00 a 26/05/19 19:30 UTC', 'DLY 1200-1930'], ['E0287/19', 'R', 'E2818/18', '13/02/2019 11:59', 'MET CMA (1 A 4) HR SER MON TIL FRI EXC HOL 1600-1800', '13/02/19 11:59 a 12/05/19 23:59 UTC'], ['E0286/19', 'R', 'E2819/18', '13/02/2019 11:56', 'AFIS HR SER MON TIL FRI EXC HOL 1600-1800', '13/02/19 11:56 a 12/05/19 23:59 UTC'], ['Z1983/18', 'N', '08/11/2018 08:47', 'SID RETIRADO NO QUADRO DE RMK AS INFO DE MNM PARA DEP', 'REF: AIP MAP SID ALIR-BREU-CEPU-DUCE', '08/11/18 00:00 a PERM'], ['Z0583/18', 'R', 'Z4129/17', '20/03/2018 23:17', 'OBST (EDIFICACAO) LGTD:', '- COORD 221306,10S/0495653,70W ELEV 2474FT', '- COORD 221321,60S/0495731,59W ELEV 2403FT', '- COORD 221338,51S/0495600,79W ELEV 2304FT', 'REF: ROTAER 3-M', 'AIP MAP', '20/03/18 23:18 a PERM']]",{'response_status_code': 200}
2019-04-23T05:57:30.705293-03:00,SBMO,AL0001,Zumbi dos Palmares,MACEIÓ,AL,OK,[],"[['N0006', '03/01/19', 'INFORMAÇÕES ADICIONAIS', '- Obstáculos não iluminados violando o Plano Básico de Zona de Proteção do Aeródromo.', '2) (Torre) coordenadas 092900.14S/0354856.08W, ALT 177.56M 3) (Torre) coordenadas 092918.08S/0354910.13W, ALT 179.96M 4) (Torre) coordenadas 093115.52S/0354758.54W, ALT 171.00M 5) (Torre) coordenadas 093111.78S/0354750.89W, ALT 168.60M', 'Período:', 'De 03 de janeiro de 2019, 0000 UTC até 16 de setembro de 2019, 2359 UTC.', 'Ref:', 'AIP AD 2.23'], ['N0039', '28/02/19', 'HORÁRIO DE SERVIÇO', '- Horário de Serviço AIS modificado.', 'RMK: Demais horários o serviço será prestado pelo Centro de Informações Aeronáuticas Recife (CAIS-RE) através da internet ou TEL (81) 2129-8212 e TEL/FAX PLN (81) 2129-8215.', 'Período:', 'De 28 de fevereiro de 2019, 1000 UTC até 31 de dezembro de 2019, 2200 UTC.', 'Ref:', 'AIP AD 2.3'], ['N0035', '28/02/19', 'CABECEIRA', '- Cabeceira 30 deslocada 112m devido implantação de RESA.', '1) Dias e horários: H24', 'Período:', 'De 28 de fevereiro de 2019, 0000 UTC até 01 de junho de 2019, 2359 UTC.', 'Ref:', 'AIP AD 2.12'], ['N0034', '28/02/19', 'REGULAMENTOS DE TRÁFEGO LOCAL', '- Área de giro da pista 12/30 fechada.', '1) Dias e horários: H24', 'Período:', 'De 28 de fevereiro de 2019, 0000 UTC até 01 de junho de 2019, 2359 UTC.', 'Ref:', 'AIP AD 2.20'], ['N0033', '28/02/19', 'DISTÂNCIAS DECLARADAS', '- Distâncias declaradas da pista 12/30 modificadas devido provimento de RESA.', 'RWY 30 2490M 2490M 2490M 2490M', 'Período:', 'De 28 de fevereiro de 2019, 0000 UTC até 01 de junho de 2019, 2359 UTC.', 'Ref:', 'AIP AD 2.13'], ['N0064', '28/03/19', 'INFORMAÇÕES ADICIONAIS', '- Obstáculos não iluminados violando o Plano Básico de Zona de Proteção do Aeródromo.', '17-(Haste) coordenadas 093027.81S0354802.40W ALT 123.61M', 'Período:', 'De 28 de março de 2019, 0000 UTC até 27 de março de 2020, 2359 UTC.', 'Ref:', 'AIP AD 2.23']]","[['B0437/19', 'N', '12/04/2019 13:45', 'AREA RESTRITA TEMPORARIAMENTE (VOO DE ASA DELTA, PARAPENTE E PARAMOTOR)', 'COORD 093457.85S/0362517.14W, 093118.44S/0362515.97W, 092051.22S/0380054.99W, 084218.47S/0371743.02W ACT', 'SFC', 'FL100', '01/05/19 08:35 a 29/07/19 20:28 UTC', 'DLY SR-SS'], ['B0236/19', 'N', '21/02/2019 17:19', 'RWY 12/30 CLSD DEVIDO SER MAINT', '18/03/19 07:00 a 18/05/19 13:00 UTC', 'MON TIL SAT 0700-1300'], ['Z1823/18', 'N', '09/10/2018 14:47', 'CTR MACEIO MODIFICADA CLASSIFICACAO DO ESPACO AEREO DE CHARLIE PARA DELTA', 'REF: ENRC L3/H3', 'AIP BRASIL AD 2.17', 'GND', 'FL035', '09/10/18 14:47 a PERM'], ['Z3647/17', 'R', 'Z0138/17', '13/10/2017 10:40', 'SID RNAV ESBIR 1A - KOVOM 1A RWY 12 RETIRAR DA VISTA EM PLANTA ""TRANS UKARI"" DO TRECHO KOVOM -UKARI', 'REF: AIP MAP RNAV ESBIR 1A - KOVOM 1A RWY 12', '13/10/17 10:36 a PERM'], ['Z3290/17', 'R', 'Z2468/17', '21/09/2017 23:25', 'TWR D-CL AUTH DE TFC VIA DATALINK HR SER H24 ACT', 'REF:  AIP MAP PDC', 'SID (TODAS)', '21/09/17 23:22 a PERM'], ['Z2533/17', 'R', 'Z1181/16', '20/08/2017 10:29', 'ATIS D-ATIS AVBL INFO SOMENTE VIA DATALINK ACT H24', 'REF: AIP MAP PDC, VAC, IAC (TODAS) SID(TODAS), STAR', '20/08/17 10:29 a PERM'], ['Z3564/16', 'N', '23/09/2016 15:59', 'TWR FREQ 118.00MHZ HR SER H24 INSTL', 'REF: AIP MAP IAP RNAV (GNSS) RWY 30', 'VAC SNGS', 'PDC', '23/09/16 15:59 a PERM']]",{'response_status_code': 200}
2019-04-23T05:57:35.908331-03:00,SBMQ,AP0001,Alberto Alcolumbre,MACAPÁ,AP,OK,[],"[['N0196', '08/12/16', 'SUSPENSÃO DE PROCEDIMENTO DE SUBIDA ATS', '- O seguinte procedimento de subida está suspenso.', '- SID CAMI-LADO-MATI.', 'Período:', 'De 08 de dezembro de 2016, 0000 UTC até 31 de dezembro de 2019, 2359 UTC.', 'Ref:', 'AD 2.24 (RPLC N168/14)'], ['N0190', '08/12/16', 'ESPAÇO AÉREO ATS', '- Altitude de transição corrigir para 3000FT.', 'Período:', 'De 08 de dezembro de 2016, 0000 UTC até 31 de dezembro de 2019, 2359 UTC.', 'Ref:', 'AIP MAP IAC (RPLC N153/14)'], ['N0184', '08/12/16', 'CARTA DE APROXIMAÇÃO POR INSTRUMENTOS', 'IAC RNAV (GNSS) RWY 08 inserir TAA 3000FT no sect 006/146 MQ374.', 'Período:', 'De 08 de dezembro de 2016, 0000 UTC até 31 de dezembro de 2019, 2359 UTC.', 'Ref:', 'AIP AD 2.24 (RPLC N147/14)'], ['N0196', '07/12/17', 'INFORMAÇÃO ADICIONAL', '- Obstáculo (torre de telecomunicação) montado.', '2) Não iluminado: Coordenada 000051,00N0510427,00W ELEV 91M', 'Período:', 'De 07 de dezembro de 2017, 0000 UTC até 31 de dezembro de 2019, 2359 UTC.', 'Ref:', 'AIP AD 2.23 (RPLC SUP N142/16)'], ['N0162', '07/12/17', 'SERVIÇO DE METEOROLOGIA', '- Meteorologia CMA (1 a 9) serviço prestado por meio de autoatendimento. Dúvidas sobre a utilização do portal www.redemet.aer.mil.br e demais informações consultar o Centro Meteorológico de Vigilância Amazônico TEL (92) 3652-5374; (92) 3652-5375.', 'Período:', 'De 07 de dezembro de 2017, 0000 UTC até 31 de dezembro de 2019, 2359 UTC.', 'Ref:', 'AIP GEN 3.5 (RPLC SUP N014/16)']]","[['G0152/19', 'N', '06/02/2019 19:05', 'PATIO NR 2 ACFT DA AVIACAO GERAL (INCLUSIVE TAXI AEREO):', '1-DEVERAO COOR PREVIAMENTE SUA OPS NOS TEL (55) (96) 3223-2323/ (96) 3222-3365', '2-DEVERAO  OBRIGATORIAMENTE PROVER DE  MEIOS PARA OPS DE REBOQUE DE ACFT PARA SAIDA DA PSN DE PRKG', '12/02/19 03:00 a 30/04/19 02:59 UTC'], ['Z1988/18', 'R', 'Z1986/18', '08/11/2018 12:36', 'SID RETIRADO QUADRO DE RMK AS INFO DE MNM PARA DEP', 'REF.: AIP-MAP SID', 'RNAV INDOB A-MEXAR-A AMICAL A- ROFIC A RWY 08', 'RNAV INDOB 1- MICAL 1- ROFIC 1 RWY 26', '08/11/18 12:33 a PERM'], ['Z1695/18', 'N', '05/10/2018 10:58', 'CWY RWY 08 RETIRADA', 'REF: AIP MAP ADC', '05/10/18 10:58 a PERM'], ['Z0553/18', 'N', '15/03/2018 19:36', 'OBST (TORRE METALICA) LGTD COORD 000148.10N/0510635.50W ELEV 282.15FT MONTADO', 'REF: AIP BRASIL AD 2', 'ROTAER 3-M', '15/03/18 19:38 a PERM'], ['Z0551/18', 'N', '15/03/2018 18:42', 'OBST (TORRE METALICA) LGTD COORD 000529.30N/0510356.10W ELEV 334,64FT MONTADO', 'REF: ROTAER 3-M', 'AIP BRASIL AD 2', '15/03/18 18:43 a PERM'], ['Z3955/17', 'N', '17/11/2017 16:20', 'PATIO NR 2 CORRIGIR PCN PARA 48/R/A/W/T E 48/F/B/X/T', 'REF: AIP BRASIL AD 2.8', '17/11/17 16:20 a PERM'], ['Z3959/17', 'N', '17/11/2017 13:55', 'DIST DECLARADAS RWY 08/26 CORRIGIDAS PARA:', 'TORA  TODA  ASDA  LDA', 'RWY 08 2100M 2100M 2100M 2100M', 'RWY 26 2100M 2100M 2100M 2100M', 'REF: AIP AD 2.13', 'AIP MAP ADC', '24/11/17 00:00 a PERM'], ['Z1844/17', 'R', 'Z1833/17', '08/06/2017 00:22', 'OBST (TORRE METALICA) NEG LGTD COORD 000438.30N/0510330.00W ELEV', '214FT MONTADO', 'REF: ROTAER 3-M', 'AIP AD.2', 'AIP MAP VAC', '08/06/17 00:28 a PERM']]",{'response_status_code': 200}
2019-04-23T05:57:41.441332-03:00,SBMS,RN0002,DIX-SEPT ROSADO,MOSSORÓ,RN,OK,[],[],"[['B0450/19', 'N', '12/04/2019 20:24', 'ABN U/S', '12/04/19 20:24 a 10/07/19 23:59 UTC'], ['Z0128/19', 'N', '18/02/2019 20:48', 'AREA PROIBIDA (VERMELHA) CENTRO COORD 050944S/0372707W RAIO 05NM ACT.', 'RMK:', '1. ACFT AMBULANCIA AEREA EM SER E ACFT EM OPR DE SEGURANCA PUB', 'PODERAO ADENTRAR A AREA VERMELHA APOS AUTH PREVIA DO COMANDO', 'DE OPERACOES AEROESPACIAIS (COMAE), PELO TEL (061) 99994-4195.', '2. ACFT DEVERAO MANTER COM BILATERAIS EM RADIOTELEFONIA COM O ORGAO ATC.', '3. ACFT DEVERAO POSSUIR TRANSPONDER EM FUNCIONAMENTO.', '4. ACFT DEVERAO MANTER O PERFIL DE VOO AUTH PELO ORGAO ATC', 'SFC', 'FL050', '18/02/19 20:48 a 17/05/19 23:59 UTC'], ['Z1975/18', 'N', '08/11/2018 00:40', 'SID RETIRADO QUADRO DE RMK AS INFO DE MNM PARA DEP', 'REF.: AIP-MAP: SID EDIL-IATO-MOLA-NEMA-ORTO-PAPA', '08/11/18 00:40 a PERM'], ['Z1162/18', 'N', '29/06/2018 14:06', 'MET CMA (1 A 4) HR SER 1115-2045', 'REF: ROTAER 3-M', '29/06/18 14:04 a PERM'], ['Z1161/18', 'N', '29/06/2018 13:56', 'AFIS HR SER 1115-2045', 'REF: ROTAER 3-M', '29/06/18 13:51 a PERM'], ['Z0839/18', 'N', '05/05/2018 23:00', 'MET CMA (1 A 4) OPR NA MODALIDADE DE AUTOATENDIMENTO', 'RMK: DUVIDAS SOBRE A UTILIZACAO DO PORTAL WWW.REDEMET.AER.MIL.BR E DEMAIS INFO CONSULTAR O', 'CENTRO METEOROLOGICO DE VIGILANCIA DE RECIFE TEL:(81)2129-8094 (81)2129-8093', 'REF: ROTAER 3-M', '05/05/18 23:02 a PERM'], ['Z0467/18', 'N', '09/03/2018 20:21', 'DIST DECLARADAS RWY 05/23 MODIFICADAS DEVIDO IMPLANTACAO DE RESA', 'TORA  TODA  ASDA   LDA', 'RWY 05 1910M 2000M 1910M 1910M', 'RWY 23 1910M 2000M 1910M 1910M', 'REF: AIP MAP ADC', '09/03/18 20:22 a PERM'], ['Z0466/18', 'N', '09/03/2018 20:17', 'RWY 05 E RWY 23 ULTIMOS 90M CLSD PARA LDG/TKOF DEVIDO PROVIMENTO DE RESA', 'REF: ROTAER 3-M', 'AIP MAP ADC', '09/03/18 20:18 a PERM'], ['Z3892/17', 'R', 'Z3874/17', '09/11/2017 10:49', 'NDB MSS 275KHZ RETIRADO', 'REF: ROTAER 3-M', 'AIP MAP: ADC', 'SID EDIL-IATO-MOLA-NEMA-ORTO-PAPA', 'IAC NDB RWY 05', 'AIP BRASIL ENR 4.1', '09/11/17 10:40 a PERM']]",{'response_status_code': 200}
2019-04-23T05:57:46.261574-03:00,SBMT,SP0007,CAMPO DE MARTE,SÃO PAULO,SP,OK,[],[],"[['D0479/19', 'N', '09/04/2019 14:35', 'OBST (GRUA) LGTD ALT OTP 799.67M (2624FT) AMSL NAS COORD 233139.80S/0463922.85W (SAO PAULO, SP) MONTADO', '08/07/19 03:00 a 04/10/19 03:00 UTC'], ['D0411/19', 'N', '22/03/2019 19:25', 'AREA DE CHECK DE MOTOR (RUN UP) CLSD DEVIDO SER MAINT', '25/03/19 11:00 a 03/05/19 19:00 UTC', 'MAR 25 TIL 29 APR 01 TIL 05 22 TIL 26 29 30 MAY 01 TIL 03 1100-1900'], ['D0410/19', 'N', '22/03/2019 19:18', 'TWY KILO CLSD DEVIDO SER MAINT', '25/03/19 11:00 a 03/05/19 19:00 UTC', 'MAR 25 TIL 29 APR 01 TIL 05 22 TIL 26 29 30 MAY 01 TIL 03 1100-1900'], ['D0351/19', 'N', '14/03/2019 19:30', 'TWY HOTEL CLSD DEVIDO SER MAINT', '18/03/19 11:00 a 31/05/19 19:00 UTC', 'MAR 18 TIL 22 25 TIL 29 APR 15 TIL 17 22 TIL 26 MAY 20 TIL 24 27 TIL 31 1100-1900'], ['D0342/19', 'R', 'D0336/19', '12/03/2019 21:19', 'HELPN NR II CLSD DEVIDO SER MAINT', '18/03/19 11:00 a 31/05/19 19:00 UTC', 'MAR 18 TIL 22 25 TIL 29 APR 15 TIL 17 22 TIL 26 MAY 20 TIL 24 27 TIL 31 1100-1900'], ['D0278/19', 'N', '27/02/2019 20:51', 'FAC A/G TWR MARTE FREQ MODIFICADA DE 133.350MHZ PARA 118.700MHZ', '27/02/19 20:51 a 26/05/19 23:00 UTC'], ['Z0605/18', 'N', '27/03/2018 18:40', 'OBST MONTADOS:', '1- EDIFICACAO NEG LGTD COORD 233210.32S 0463812.15W ELEV 805,15M', '2- EDIFICACAO NEG LGTD COORD 233209.48S 0463918.63W ELEV 831,56M', '3- EDIFICACAO NEG LGTD COORD 233136.86S 0463757.10W ELEV 778,95M', 'REF: AIP MAP VAC', 'ROTAER 3-S', '27/03/18 18:41 a PERM'], ['Z0594/18', 'N', '23/03/2018 12:18', 'OBST (MASTRO) LGTD COORD 233046.20S/0463928.30W ELEV 58,00M', 'REF: AIP MAP VAC', 'ROTAER 3-S', '23/03/18 12:19 a PERM'], ['Z3711/17', 'N', '20/10/2017 19:24', 'OBST EDIFICIO NEG LGTD MONTADO COORD 233135.89S/0463756.49W ELEV 778,95M', 'REF: AIP MAP VAC', '20/10/17 19:23 a PERM'], ['Z3648/17', 'N', '13/10/2017 13:12', 'OBST NEG LGTD MONTADO COORD 233208.93S/0463922.54W ELEV 827.70M', 'REF. AIP MAP', '13/10/17 13:12 a PERM'], ['Z2241/17', 'N', '27/07/2017 17:46', 'OBST (MASTRO) NEG LGTD COORD 233208.93S/0463922.54W ELEV 2516FT', 'REF: AIP MAP VAC', 'ROTAER 3-S', '27/07/17 17:46 a PERM'], ['Z2213/17', 'N', '25/07/2017 18:32', 'OBST (EDIFICACAO) LGTD COORD 232956.76S/0463645.95W ELEV 789M', 'REF: AIP MAP VAC', 'ROTAER 3-S', '25/07/17 18:32 a PERM'], ['Z1049/17', 'N', '27/03/2017 21:37', 'NDB MAE FREQ 260 KHZ RETIRADO', 'REF:ROTAER 3-S', 'AIP BRASIL ENR 4.1', 'ENR 6 (L2/H2)', 'AIP MAP ADC', 'VAC', 'ARC RIO/SAO PAULO', 'ATCSMAC SAO PAULO', '27/03/17 21:37 a PERM']]",{'response_status_code': 200}
2019-04-23T05:57:50.959497-03:00,SBMY,AM0015,Manicoré,MANICORÉ,AM,OK,[],"[['N0166', '07/12/17', 'SERVIÇO DE METEOROLOGIA', '- Meteorologia CMA (1 a 4) serviço prestado por meio de autoatendimento. Dúvidas sobre a utilização do portal www.redemet.aer.mil.br e demais informações consultar o Centro Meteorológico de Vigilância Amazônico TEL (92) 3652-5374; (92) 3652-5375.', 'Período:', 'De 07 de dezembro de 2017, 0000 UTC, até 31 de dezembro de 2019, 2359 UTC.', 'Ref:', 'AIP GEN 3.5 (RPLC SUP N018/16)']]","[['Z1375/18', 'N', '27/08/2018 12:36', 'AFIS HR SER MON TIL FRI 1215-1600 1715-2045 EXC HOL', 'REF: ROTAER 3-M', '27/08/18 12:36 a PERM']]",{'response_status_code': 200}
2019-04-23T05:57:55.751536-03:00,SBNF,SC0002,Ministro Victor Konder,NAVEGANTES,SC,OK,[],[],"[['Z0286/19', 'N', '08/04/2019 18:08', 'TA MODIFICADA PARA 7000FT', 'REF:', 'IAC RNAV (RNP) Y RWY07', 'IAC RNAV (RNP) Y RWY25', 'IAC RNAV (RNP) X RWY07', 'IAC RNAV (RNP) X RWY25', '08/04/19 18:08 a PERM'], ['Z1969/18', 'N', '07/11/2018 22:08', 'SID RETIRADO NO QUADRO DE RMK AS INFO DE MNM PARA DEP', 'REF: AIP MAP SID  UBTAR 1A 1B - SISEM 1A 1B RWY 07/25', 'RNAV EDPOS 1A RWY 07', 'RNAV GIBNO 1A RWY 07', 'RNAV OGLUT 1A RWY 07', '08/11/18 00:00 a PERM'], ['Z1666/18', 'N', '03/10/2018 16:24', 'IAP RNAV GNSS RWY 07 MODIFICADA ALT MNM NA POSICAO', 'ESNEM DE 4300FT PARA 5000FT', 'REF: IAC RNAV GNSS RWY 07', '03/10/18 16:24 a PERM'], ['Z1664/18', 'N', '03/10/2018 14:48', 'IAP NDB RWY 25  NEG AVBL', 'REF: IAC NDB RWY 25', '03/10/18 14:48 a PERM'], ['Z4119/17', 'R', 'Z4094/17', '14/12/2017 19:13', 'STAR RNAV DOVRO 1A - EGBID 1A RWY 25 CORRIGIR EM NIBSI ALT MNM 7000FT PARA ALT MAX FL090', 'REF: AIP MAP', '14/12/17 19:14 a PERM'], ['Z3196/17', 'R', 'Z1328/16', '19/09/2017 21:05', 'OBST MONTADO NEG LGTD  (GUINDASTES):', '1 - DIST 1640M DA THR 07 265349S/0483956W ELEV 370FT', '2 - DIST 2000M DA THR 07 265406S/0483939W ELEV 370FT', 'REF. AIP AD 2.10', 'AOC', '19/09/17 21:05 a PERM'], ['Z4200/16', 'N', '09/11/2016 13:17', 'IAP RNAV (RNP) Y RWY 07 NO QUADRO POUSO DIRETO CAT ALFA, BRAVO ET', 'CHARLIE DO RNP 0.2 CORRIGIR DA/OCH/TETO PARA 338/320/400', 'REF: AIP MAP', '09/11/16 13:17 a PERM']]",{'response_status_code': 200}
2019-04-23T05:58:00.632497-03:00,SBNM,RS0008,Aeroporto Regional Sepé Tiaraju,SANTO ÂNGELO,RS,OK,[],[],"[['E0270/19', 'N', '11/02/2019 19:00', 'RWY 12/30 PROIBIDO GIRO ACFT COM ENVERGADURA IGUAL OU ACIMA DE 20M FORA DA AREA DE GIRO', '18/02/19 00:00 a 11/05/19 23:59 UTC'], ['E0245/19', 'N', '07/02/2019 17:39', 'RWY 11/29 DESIGNATIVO MODIFICADO PARA RWY 12/30', '14/02/19 00:00 a 10/05/19 23:59 UTC'], ['E0235/19', 'N', '06/02/2019 18:41', 'OBST (SILO) MONTADO NEG LGTD ELEV 1287FT COORD 281501S/0540957W', '13/02/19 00:00 a 10/05/19 23:59 UTC'], ['Z1948/18', 'N', '07/11/2018 20:06', 'SID RETIRADO NO QUADRO DE RMK AS INFO DE MNM PARA DEP', 'REF: AIP MAP SID ANZO-JOIA-NATO-TONA', '08/11/18 00:00 a PERM'], ['Z0456/18', 'R', 'Z4061/17', '06/03/2018 18:33', 'SER COMBATE INCENDIO/ SALVAMENTO CAT 4 HR SER MON WED FRI SUN 1825-1955 (HORARIO BRASILEIRO DE VERAO MON WED FRI SUN 1725-1855) INSTL', 'REF: ROTAER 3-S', '06/03/18 18:34 a PERM'], ['Z4081/17', 'N', '08/12/2017 13:22', 'MET (CMA 1 A 4) HR SER MON FRI 1200-1500 (EXC HOL)', 'REF: ROTAER 3-S', '08/12/17 13:23 a PERM'], ['Z4082/17', 'N', '08/12/2017 13:22', 'AFIS HR SER MON FRI 1200-1500 (EXC HOL)', 'REF: ROTAER 3-S', '08/12/17 13:23 a PERM'], ['Z4080/17', 'N', '08/12/2017 13:15', 'FAC LGT AREA LDG OPR O/R PELO TEL (55)3313-6617 OU EMAIL', 'AERO.SANGELO(A)TRANSPORTES.RS.GOV.BR', 'REF: ROTAER 3-S', '08/12/17 13:16 a PERM'], ['Z1357/17', 'N', '17/05/2017 15:00', 'THR 29 RESA DIMENSOES 90MX60M INSTL', 'REF: AIP MAP ADC', '17/05/17 15:00 a PERM'], ['Z1354/17', 'N', '17/05/2017 13:35', 'FAIXA DE PISTA RWY 11/29 CORRIGIDA PARA 1745MX150M', 'REF: AIP MAP ADC', '17/05/17 13:35 a PERM'], ['Z1353/17', 'N', '17/05/2017 13:26', 'AD CARACTERISTICAS FISICAS CORRIGIDAS PARA:', '1- COORD 281654S/0541006W', '2- PCN 35/F/A/X/T', 'REF: ROTAER 3-S', 'AIP MAP ADC', '17/05/17 13:26 a PERM'], ['Z1218/17', 'N', '27/04/2017 17:04', 'COMBATE INCENDIO/SALVAMENTO MODIFICADO PARA CAT 4', 'REF: ADC', '27/04/17 17:25 a PERM'], ['Z1183/17', 'N', '20/04/2017 19:26', 'DIST DECLARADAS RWY 11/29 MODIFICADAS DEVIDO IMPLANTACAO DE RESA:', 'TORA  TODA  ASDA   LDA', 'RWY 11 1625M 1625M 1625M 1625M', 'RWY 29 1535M 1625M 1535M 1535M', 'REF: AIP MAP ADC', '20/04/17 19:26 a PERM'], ['Z1182/17', 'N', '20/04/2017 19:16', 'RWY 29 ULTIMOS 90M CLSD PARA LDG/TKOF DEVIDO PROVIMENTO DE RESA', 'REF: AIP MAP ADC', '20/04/17 19:16 a PERM']]",{'response_status_code': 200}
